context;source;city_id;province_id;date (DD/MM/YY HH.mm.ss)
polda metro jaya tidak kompeten;ombudsman;3173;31;10/10/14 10.16.00
polsek purbalingga tidak kompeten;ombudsman;3303;33;10/10/14 10.19.00
walikota bogor, dprd kota bogor tidak memberikan pelayanan;ombudsman;3271;32;10/10/14 11.38.00
polri,bpn penyalahgunaan wewenang;ombudsman;3173;31;10/10/14 15.02.00
walikota jakarta selatan penundaan berlarut;ombudsman;3171;31;10/10/14 15.12.00
wisma geha lt.111 jl.timor no.25 penyalahgunaan wewenang;ombudsman;3173;31;10/10/14 15.20.00
kejati dki jakarta penyalahgunaan wewenang;ombudsman;3173;31;10/10/14 15.27.00
pengadilan negeri banyumas penundaan berlarut;ombudsman;3302;33;10/10/14 15.41.00
inisiatif ombudsman ri penyalahgunaan wewenang;ombudsman;3273;32;10/10/14 15.45.00
kepala imigrasi kelas i a mataram penyimpangan prosedur;ombudsman;5271;52;13/10/14 12.18.00
 diskriminasi;ombudsman;1771;17;17/10/14 10.18.00
 penundaan berlarut;ombudsman;1771;17;17/10/14 10.23.00
kepala kantor pemadam kebakaran kota kupang tidak kompeten;ombudsman;5371;53;21/10/14 08.41.00
bupati tts penundaan berlarut;ombudsman;5304;53;21/10/14 14.14.00
 tidak memberikan pelayanan;ombudsman;5171;51;23/10/14 15.53.00
 tidak memberikan pelayanan;ombudsman;7105;71;28/10/14 12.37.00
kepala kantor penyimpangan prosedur;ombudsman;3671;36;13/11/14 11.17.00
 penyalahgunaan wewenang;ombudsman;7602;76;01/12/14 08.46.00
customer service tidak kompeten;ombudsman;7502;75;06/12/14 11.18.00
direktur tidak kompeten;ombudsman;1671;16;10/10/14 10.20.00
kepala dinas tidak memberikan pelayanan;ombudsman;1872;18;14/10/14 09.10.00
kepala kua permintaan imbalan uang, barang dan jasa;ombudsman;1307;13;16/10/14 12.56.00
kepala bkd penyimpangan prosedur;ombudsman;1311;13;16/10/14 13.01.00
kepala dinas pariwisata tidak kompeten;ombudsman;1371;13;16/10/14 13.04.00
 tidak memberikan pelayanan;ombudsman;1771;17;17/10/14 10.27.00
 penyimpangan prosedur;ombudsman;1771;17;17/10/14 10.32.00
 penyimpangan prosedur;ombudsman;7371;73;17/10/14 14.02.00
 penundaan berlarut;ombudsman;1273;12;20/10/14 17.03.00
kepala desa penyimpangan prosedur;ombudsman;3404;34;23/10/14 10.02.00
kepala penyimpangan prosedur;ombudsman;3404;34;23/10/14 10.05.00
kasatreskrim polresta jambi penundaan berlarut;ombudsman;1571;15;30/10/14 13.06.00
pimpinan cabang penyimpangan prosedur;ombudsman;7471;74;03/11/14 09.21.00
kepala badan pengelolaan keuangan dan aset daerah provinsi papua konflik kepentingan;ombudsman;9471;91;05/11/14 15.46.00
direktur utama penyalahgunaan wewenang;ombudsman;3273;32;10/12/14 16.15.00
polda metro jaya berpihak;ombudsman;3171;31;10/10/14 08.36.00
mabes polri penyalahgunaan wewenang;ombudsman;3173;31;14/10/14 10.14.00
polda metro jaya penyalahgunaan wewenang;ombudsman;3173;31;14/10/14 10.16.00
bareskrim mabes polri tidak kompeten;ombudsman;3173;31;14/10/14 10.19.00
ma ri penundaan berlarut;ombudsman;3173;31;14/10/14 10.23.00
walikota bogor penundaan berlarut;ombudsman;3271;32;14/10/14 10.28.00
ma ri penyimpangan prosedur;ombudsman;3171;31;14/10/14 10.35.00
bareskrim mabes polri tidak kompeten;ombudsman;3173;31;14/10/14 10.37.00
polres kota tangerang penundaan berlarut;ombudsman;3671;36;14/10/14 10.40.00
polda metro jaya penundaan berlarut;ombudsman;3171;31;14/10/14 10.42.00
polsek tegalsari penyalahgunaan wewenang;ombudsman;3510;35;14/10/14 10.44.00
kepala kantor bpn surabaya i tidak kompeten;ombudsman;3578;35;14/10/14 11.16.00
kepala desa gamping, krian sidoarjo tidak kompeten;ombudsman;3515;35;14/10/14 11.22.00
kepala dinas sosial dan tenaga kerja kabupaten sidoarjo tidak kompeten;ombudsman;3515;35;14/10/14 11.29.00
kepala dinas sosial dan tenaga kerja kabupaten sidoarjo tidak memberikan pelayanan;ombudsman;3515;35;14/10/14 11.52.00
bupati banyuwangi tidak memberikan pelayanan;ombudsman;3510;35;14/10/14 12.13.00
kepala bagian penundaan berlarut;ombudsman;2171;21;14/10/14 12.38.00
 konflik kepentingan;ombudsman;1275;12;14/10/14 14.48.00
kepolisian sektor penyimpangan prosedur;ombudsman;1214;12;17/10/14 08.11.00
 penundaan berlarut;ombudsman;3275;32;17/10/14 08.18.00
 tidak kompeten;ombudsman;1223;12;17/10/14 08.27.00
 tidak kompeten;ombudsman;3172;31;17/10/14 08.35.00
walikota depok penyalahgunaan wewenang;ombudsman;3276;32;17/10/14 08.42.00
 tidak patut;ombudsman;1771;17;17/10/14 16.09.00
kepala desa tidak memberikan pelayanan;ombudsman;3316;33;23/10/14 10.08.00
anggota tni ad penyalahgunaan wewenang;ombudsman;5315;53;24/10/14 08.25.00
kepala kakankemenag kab. bireuen permintaan imbalan uang, barang dan jasa;ombudsman;1110;11;24/10/14 15.31.00
kepala tidak patut;ombudsman;7102;71;28/10/14 12.45.00
camat tidak memberikan pelayanan;ombudsman;7172;71;28/10/14 12.50.00
kapolsek diskriminasi;ombudsman;1105;11;17/11/14 11.51.00
kepala bkpp banda aceh tidak patut;ombudsman;1171;11;18/11/14 16.05.00
bupati dan ketua dprk penundaan berlarut;ombudsman;1107;11;19/11/14 10.33.00
 tidak kompeten;ombudsman;7604;76;01/12/14 08.53.00
kepala penundaan berlarut;ombudsman;3273;32;12/12/14 10.29.00
raja rumah tiga tidak memberikan pelayanan;ombudsman;8171;81;14/12/14 22.30.00
kepala bkd dan diklat provinsi ntb tidak patut;ombudsman;5271;52;15/10/14 14.26.00
kepala kakankemenag kab.bireuen permintaan imbalan uang, barang dan jasa;ombudsman;1110;11;24/10/14 15.38.00
guru bahasa inggris mtsn brangsong tidak patut;ombudsman;3324;33;13/10/14 13.59.00
kepala smk negeri 01 bumi agung permintaan imbalan uang, barang dan jasa;ombudsman;1807;18;13/10/14 15.23.00
ketua pengadilan negeri kediri tidak memberikan pelayanan;ombudsman;3571;35;14/10/14 12.28.00
kepala kantor pertanahan kabupaten sampang tidak kompeten;ombudsman;3527;35;14/10/14 12.35.00
kepala kepolisian sektor tandes kota surabaya penundaan berlarut;ombudsman;3578;35;14/10/14 12.43.00
camat silo jember tidak memberikan pelayanan;ombudsman;3509;35;14/10/14 12.50.00
kepala dinas pendidikan kota surabaya tidak memberikan pelayanan;ombudsman;3578;35;14/10/14 12.55.00
ketua penyimpangan prosedur;ombudsman;1371;13;16/10/14 13.43.00
manager lapangan tidak patut;ombudsman;9471;91;17/10/14 08.11.00
pengurus daerah ikatan notaris indonesia jakarta  pusat penundaan berlarut;ombudsman;3173;31;17/10/14 08.48.00
 penundaan berlarut;ombudsman;1671;16;17/10/14 16.12.00
kepala kantor pertanahan kabupaten tanah laut penyimpangan prosedur;ombudsman;6301;63;20/10/14 12.39.00
kepala penyimpangan prosedur;ombudsman;3307;33;23/10/14 10.10.00
kepala penyimpangan prosedur;ombudsman;3372;33;23/10/14 10.14.00
kepala penyimpangan prosedur;ombudsman;3372;33;23/10/14 10.16.00
kepala penyimpangan prosedur;ombudsman;3372;33;23/10/14 10.18.00
kapolres penundaan berlarut;ombudsman;9471;91;23/10/14 12.09.00
kepala penyimpangan prosedur;ombudsman;9471;91;28/10/14 15.32.00
kepala badan penyimpangan prosedur;ombudsman;7471;74;03/11/14 11.08.00
kepala dinas penyimpangan prosedur;ombudsman;7408;74;03/11/14 12.34.00
bupati hulu sungai selatan periode 2013-2018 tidak memberikan pelayanan;ombudsman;6306;63;03/11/14 13.18.00
kepala kantor samsat nagan raya permintaan imbalan uang, barang dan jasa;ombudsman;1115;11;12/11/14 14.43.00
direktur p.t telkom cab banda aceh tidak patut;ombudsman;1171;11;19/11/14 11.37.00
koordinator penyimpangan prosedur;ombudsman;9471;91;24/11/14 10.35.00
 penyimpangan prosedur;ombudsman;7604;76;01/12/14 09.05.00
bupati penyalahgunaan wewenang;ombudsman;3215;32;10/12/14 16.38.00
kepala bkd kabupaten lampung tengah penyimpangan prosedur;ombudsman;1805;18;14/10/14 15.03.00
ketua komite sman 2 makassar penyalahgunaan wewenang;ombudsman;7371;73;14/10/14 16.59.00
kapolsek tamalate, makassar penundaan berlarut;ombudsman;7371;73;15/10/14 12.59.00
kepala dinas pendidikan kota bukittinggi tidak kompeten;ombudsman;1375;13;16/10/14 13.46.00
pt.telkom indonesia penundaan berlarut;ombudsman;3273;32;17/10/14 11.43.00
kepala tidak kompeten;ombudsman;1671;16;17/10/14 12.08.00
 permintaan imbalan uang, barang dan jasa;ombudsman;1471;14;17/10/14 16.10.00
kepala uptd disdukcapil mandau tidak memberikan pelayanan;ombudsman;1408;14;19/10/14 13.13.00
kepala tidak kompeten;ombudsman;1471;14;19/10/14 13.22.00
kepala tidak kompeten;ombudsman;1471;14;19/10/14 14.45.00
kepala tidak kompeten;ombudsman;1471;14;19/10/14 14.53.00
kepala tidak kompeten;ombudsman;1471;14;19/10/14 14.58.00
kepala tidak kompeten;ombudsman;1471;14;19/10/14 15.08.00
kepala tidak kompeten;ombudsman;1471;14;19/10/14 15.13.00
kepala tidak kompeten;ombudsman;1471;14;19/10/14 15.18.00
kepala tidak kompeten;ombudsman;1471;14;19/10/14 15.24.00
kepala bkd riau tidak kompeten;ombudsman;1471;14;19/10/14 15.28.00
kepala tidak kompeten;ombudsman;1471;14;19/10/14 15.34.00
kepala tidak kompeten;ombudsman;1471;14;19/10/14 15.41.00
 berpihak;ombudsman;1213;12;20/10/14 17.15.00
kementerian perhubungan ri penyalahgunaan wewenang;ombudsman;3173;31;22/10/14 09.54.00
bnp2tki penyalahgunaan wewenang;ombudsman;3173;31;22/10/14 09.58.00
pt.kai tidak kompeten;ombudsman;3173;31;22/10/14 09.59.00
 tidak kompeten;ombudsman;1471;14;24/10/14 11.59.00
walikota penyimpangan prosedur;ombudsman;2171;21;27/10/14 11.48.00
camat tidak patut;ombudsman;7106;71;28/10/14 12.54.00
manager penyimpangan prosedur;ombudsman;7171;71;28/10/14 12.58.00
 tidak kompeten;ombudsman;1571;15;30/10/14 13.11.00
pimpinan cabang penundaan berlarut;ombudsman;7471;74;03/11/14 10.12.00
 penundaan berlarut;ombudsman;8103;81;14/12/14 22.56.00
 penundaan berlarut;ombudsman;8103;81;14/12/14 23.02.00
kepala supm pariaman tidak kompeten;ombudsman;1377;13;16/10/14 13.50.00
kepala dinas permintaan imbalan uang, barang dan jasa;ombudsman;1376;13;16/10/14 13.57.00
walikota payakumbuh tidak kompeten;ombudsman;1376;13;16/10/14 14.11.00
 tidak memberikan pelayanan;ombudsman;5201;52;16/10/14 16.52.00
 tidak kompeten;ombudsman;5201;52;17/10/14 13.57.00
 penundaan berlarut;ombudsman;1705;17;17/10/14 16.14.00
kepala kantor pertanahan sumbawa penundaan berlarut;ombudsman;5204;52;20/10/14 10.09.00
kepala tidak patut;ombudsman;1371;13;21/10/14 15.40.00
kapolres lembata tidak patut;ombudsman;5308;53;27/10/14 14.29.00
kepala bpn kab.kupang konflik kepentingan;ombudsman;5303;53;28/10/14 06.59.00
kepala bagian pde sekretariat daerah kabupaten tebo penyimpangan prosedur;ombudsman;1508;15;30/10/14 13.21.00
kepala sekolah tidak kompeten;ombudsman;7405;74;04/11/14 08.15.00
camat diskriminasi;ombudsman;1106;11;17/11/14 11.30.00
kepala sd negeri 01 rawalaut dan kepala sdn 03 kemiling permai permintaan imbalan uang, barang dan jasa;ombudsman;1871;18;16/10/14 10.25.00
kepala pt. kai daop iv semarang penyalahgunaan wewenang;ombudsman;3374;33;16/10/14 14.49.00
kepala kantor pertanahan kabupaten semarang permintaan imbalan uang, barang dan jasa;ombudsman;3374;33;16/10/14 14.54.00
kepala sekolah tidak patut;ombudsman;1805;18;17/10/14 07.44.00
 tidak memberikan pelayanan;ombudsman;1771;17;17/10/14 16.16.00
kepala bkd bangka tengah penyimpangan prosedur;ombudsman;1904;19;20/10/14 11.05.00
kepala bpmp kota bandar lampung penyimpangan prosedur;ombudsman;1871;18;22/10/14 09.45.00
polres pasuruan kota penyimpangan prosedur;ombudsman;3575;35;22/10/14 10.02.00
polres enrekang tidak kompeten;ombudsman;7316;73;22/10/14 10.04.00
dinas pengelola keuangan daerah kota tangerang penyimpangan prosedur;ombudsman;3671;36;22/10/14 10.06.00
kepala bagian kepegawaian penyimpangan prosedur;ombudsman;1804;18;22/10/14 10.10.00
 penyimpangan prosedur;ombudsman;1871;18;22/10/14 10.30.00
 penyimpangan prosedur;ombudsman;1804;18;22/10/14 10.57.00
kepala tidak memberikan pelayanan;ombudsman;3372;33;23/10/14 14.17.00
kepala penundaan berlarut;ombudsman;3372;33;23/10/14 14.19.00
kepala tidak kompeten;ombudsman;1471;14;24/10/14 12.05.00
kejati ntt diskriminasi;ombudsman;5371;53;27/10/14 14.57.00
kapolres kab. kupang permintaan imbalan uang, barang dan jasa;ombudsman;5303;53;28/10/14 07.38.00
bupati penyimpangan prosedur;ombudsman;1607;16;17/10/14 12.28.00
penyidik permintaan imbalan uang, barang dan jasa;ombudsman;1607;16;17/10/14 14.08.00
 penundaan berlarut;ombudsman;7306;73;17/10/14 14.12.00
kepala seksi permintaan imbalan uang, barang dan jasa;ombudsman;9409;91;17/10/14 15.07.00
kepala sekolah sman 1 kota bima permintaan imbalan uang, barang dan jasa;ombudsman;5272;52;20/10/14 09.30.00
kepala polsek mangkutana penundaan berlarut;ombudsman;7373;73;22/10/14 09.37.00
 tidak kompeten;ombudsman;6109;61;23/10/14 09.33.00
 tidak kompeten;ombudsman;6106;61;23/10/14 10.10.00
 penundaan berlarut;ombudsman;6107;61;23/10/14 10.22.00
manajer diskriminasi;ombudsman;3471;34;23/10/14 14.22.00
 penyalahgunaan wewenang;ombudsman;5102;51;23/10/14 15.59.00
 tidak memberikan pelayanan;ombudsman;5171;51;23/10/14 16.04.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 08.36.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 08.50.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 11.02.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 11.11.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 11.18.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 11.24.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 11.36.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 11.45.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 11.52.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 11.56.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 12.01.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 19.47.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 19.51.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 19.56.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 20.02.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 20.10.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 20.15.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 20.19.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 20.25.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 20.30.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 20.35.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 20.46.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 20.51.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 20.55.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 21.00.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 21.05.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 21.10.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 21.16.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 21.19.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 21.24.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 21.28.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 21.33.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 21.36.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 21.41.00
camat tidak memberikan pelayanan;ombudsman;1409;14;26/10/14 21.44.00
camat tidak memberikan pelayanan;ombudsman;1409;14;27/10/14 08.51.00
kepala pln kupang tidak kompeten;ombudsman;5303;53;28/10/14 08.30.00
kepala samsat permintaan imbalan uang, barang dan jasa;ombudsman;5371;53;28/10/14 09.41.00
kepala permintaan imbalan uang, barang dan jasa;ombudsman;7171;71;28/10/14 13.04.00
kepala tidak kompeten;ombudsman;1471;14;29/10/14 13.46.00
kasubdit iv/renakta penundaan berlarut;ombudsman;1275;12;11/11/14 17.10.00
asisten pidana khusus penundaan berlarut;ombudsman;1275;12;11/11/14 17.16.00
kepala sekolah permintaan imbalan uang, barang dan jasa;ombudsman;1312;13;17/11/14 13.28.00
 tidak memberikan pelayanan;ombudsman;7604;76;01/12/14 09.09.00
 penyimpangan prosedur;ombudsman;8171;81;15/12/14 00.19.00
 penyimpangan prosedur;ombudsman;8103;81;15/12/14 08.27.00
walikota tidak memberikan pelayanan;ombudsman;1171;11;24/10/14 10.39.00
bendahara sman 1 jaya penyimpangan prosedur;ombudsman;1116;11;24/10/14 11.06.00
kepala dinas tidak patut;ombudsman;5271;52;10/11/14 15.26.00
kepala kantor pertanahan kabupaten sumbawa penyimpangan prosedur;ombudsman;5204;52;20/10/14 09.38.00
kepala unit kriminal khusus penundaan berlarut;ombudsman;1608;16;20/10/14 11.49.00
polda lampung penyalahgunaan wewenang;ombudsman;1871;18;22/10/14 10.10.00
bupati maluku tengah penyimpangan prosedur;ombudsman;8103;81;22/10/14 10.12.00
pt.pln (persero) istribusi jakarta raya dan tangerang area lenteng agung tidak kompeten;ombudsman;3171;31;22/10/14 10.14.00
kepala sekolah permintaan imbalan uang, barang dan jasa;ombudsman;1871;18;22/10/14 11.44.00
kantor pertanahan bekasi,bupati bekasi,dinas tata ruang dan pemukiman kab bekasi tidak kompeten;ombudsman;3275;32;22/10/14 13.46.00
lurah menteng,kasi pemerintahan kelurahan menteng tidak kompeten;ombudsman;3173;31;22/10/14 13.49.00
pt.telkom indonesia penyalahgunaan wewenang;ombudsman;3173;31;22/10/14 14.12.00
ditjen phka kementerian kehutanan penundaan berlarut;ombudsman;3171;31;23/10/14 08.32.00
dinas tata ruang provinsi dki jakarta tidak kompeten;ombudsman;3173;31;23/10/14 08.34.00
polda riau penundaan berlarut;ombudsman;1471;14;23/10/14 08.36.00
samsat polres bogor tidak kompeten;ombudsman;3271;32;23/10/14 08.46.00
polresta bandar lampung tidak kompeten;ombudsman;1871;18;23/10/14 08.48.00
polres merauke tidak kompeten;ombudsman;9401;91;23/10/14 08.50.00
polres buleleng,polda bali tidak kompeten;ombudsman;5108;51;23/10/14 08.52.00
polda papua penyalahgunaan wewenang;ombudsman;9471;91;23/10/14 08.55.00
kanwil kumham jabar tidak kompeten;ombudsman;3273;32;23/10/14 11.29.00
direktur bina narapidana dan pelayanan tahanan kemenkumham ri tidak kompeten;ombudsman;3273;32;23/10/14 11.31.00
kanwil kumham jabar ditjen pas penundaan berlarut;ombudsman;3273;32;23/10/14 11.34.00
lapas wanita kelas iia bandung penundaan berlarut;ombudsman;3273;32;23/10/14 11.37.00
pengadilan negeri tipikor jabar penyimpangan prosedur;ombudsman;3273;32;23/10/14 11.39.00
kejaksaan negeri jakarta barat tidak kompeten;ombudsman;3174;31;23/10/14 11.41.00
direktorat jenderal pemasyarakatan (ditjen pas) kemenkumham ri penundaan berlarut;ombudsman;3273;32;23/10/14 11.46.00
kepala penundaan berlarut;ombudsman;3303;33;23/10/14 14.25.00
lapas wanita kelas iia bandung tidak kompeten;ombudsman;3273;32;24/10/14 11.15.00
pengadilan negeri poso penundaan berlarut;ombudsman;7204;72;24/10/14 11.17.00
ma ri tidak kompeten;ombudsman;3173;31;24/10/14 11.19.00
dirjen imigrasi kemenkumham tidak kompeten;ombudsman;3173;31;24/10/14 11.21.00
 penundaan berlarut;ombudsman;1275;12;27/10/14 15.01.00
kepala penyimpangan prosedur;ombudsman;7410;74;14/11/14 08.33.00
kepala dinas kesehatan aceh penundaan berlarut;ombudsman;1171;11;19/11/14 10.48.00
 penyimpangan prosedur;ombudsman;7504;75;06/12/14 12.05.00
 tidak memberikan pelayanan;ombudsman;5106;51;20/10/14 14.58.00
kepala kantor kua kecamatan winong tidak memberikan pelayanan;ombudsman;3318;33;21/10/14 11.42.00
kasir dan kepala kantor pelayanan perizinan kota makassar permintaan imbalan uang, barang dan jasa;ombudsman;7371;73;21/10/14 13.14.00
 penundaan berlarut;ombudsman;5271;52;21/10/14 15.04.00
pimpinan penyimpangan prosedur;ombudsman;1371;13;21/10/14 15.42.00
pimpinan tidak memberikan pelayanan;ombudsman;1371;13;21/10/14 15.46.00
 permintaan imbalan uang, barang dan jasa;ombudsman;6472;64;22/10/14 12.07.00
 tidak patut;ombudsman;1701;17;23/10/14 09.09.00
 tidak memberikan pelayanan;ombudsman;1771;17;23/10/14 09.13.00
 permintaan imbalan uang, barang dan jasa;ombudsman;6171;61;23/10/14 10.28.00
 diskriminasi;ombudsman;6171;61;23/10/14 10.36.00
gubernur penyimpangan prosedur;ombudsman;7471;74;23/10/14 15.07.00
kepala diskriminasi;ombudsman;3310;33;23/10/14 15.10.00
kepala penyimpangan prosedur;ombudsman;3372;33;23/10/14 15.13.00
kepala penyimpangan prosedur;ombudsman;3402;34;23/10/14 15.16.00
kepala penundaan berlarut;ombudsman;3314;33;23/10/14 15.19.00
ma ri tidak kompeten;ombudsman;3173;31;24/10/14 10.52.00
bpn kanwil prov riau penyalahgunaan wewenang;ombudsman;1471;14;24/10/14 11.28.00
ma ri penundaan berlarut;ombudsman;3173;31;24/10/14 11.30.00
kementerian hukum dan ham ri tidak kompeten;ombudsman;3171;31;24/10/14 11.32.00
ditjen pas,kemenkumham penundaan berlarut;ombudsman;3273;32;24/10/14 13.51.00
pengadilan negeri jakpus penundaan berlarut;ombudsman;3173;31;24/10/14 13.54.00
pemprov maluku penyimpangan prosedur;ombudsman;8171;81;24/10/14 13.57.00
pt.kai tidak kompeten;ombudsman;3275;32;24/10/14 14.02.00
pokja pekerjaan konstruksi & jasa konsultasi ulp rumah sakit jantung & pembuluh darah harapan kita penundaan berlarut;ombudsman;3174;31;24/10/14 14.06.00
dinas pendidikan kota depok penundaan berlarut;ombudsman;3276;32;24/10/14 14.14.00
kepala sekolah permintaan imbalan uang, barang dan jasa;ombudsman;1809;18;27/10/14 15.17.00
kapolres lembata diskriminasi;ombudsman;5308;53;28/10/14 14.07.00
kepala dinas ppo kota kupang permintaan imbalan uang, barang dan jasa;ombudsman;5371;53;28/10/14 14.35.00
lurah sinar bulan tidak memberikan pelayanan;ombudsman;1971;19;29/10/14 09.52.00
camat tidak memberikan pelayanan;ombudsman;1971;19;29/10/14 10.00.00
kepala kantor pertanahan tidak memberikan pelayanan;ombudsman;1306;13;31/10/14 11.07.00
kepala dinas tidak kompeten;ombudsman;1371;13;31/10/14 11.17.00
direktur penyimpangan prosedur;ombudsman;2171;21;06/11/14 12.24.00
kepala penundaan berlarut;ombudsman;3173;31;14/11/14 08.40.00
gubernur penyalahgunaan wewenang;ombudsman;9471;91;03/12/14 09.50.00
 penyimpangan prosedur;ombudsman;7502;75;06/12/14 12.18.00
kepala sd negeri 02 tamansari tidak patut;ombudsman;1809;18;22/10/14 13.06.00
 penyimpangan prosedur;ombudsman;5271;52;22/10/14 15.04.00
kepala dinas pertanian kota metro tidak kompeten;ombudsman;1872;18;22/10/14 17.22.00
 tidak patut;ombudsman;1871;18;22/10/14 22.12.00
 tidak memberikan pelayanan;ombudsman;1771;17;23/10/14 09.35.00
ma ri penundaan berlarut;ombudsman;3173;31;24/10/14 15.34.00
rutan pondok bambu tidak kompeten;ombudsman;3172;31;24/10/14 15.36.00
lapas wanita kelas iia bandung tidak kompeten;ombudsman;3273;32;24/10/14 15.39.00
dirjen pas kementerian hukum dan ham ri penyalahgunaan wewenang;ombudsman;3273;32;24/10/14 15.41.00
rutan pondok bambu tidak kompeten;ombudsman;3172;31;24/10/14 15.44.00
ky,ma tidak kompeten;ombudsman;3173;31;24/10/14 15.47.00
ditjen pas kemenkumham penyimpangan prosedur;ombudsman;3173;31;24/10/14 15.49.00
bnp2tki tidak kompeten;ombudsman;3173;31;24/10/14 15.52.00
ditjen pas kemenkumham penyimpangan prosedur;ombudsman;3171;31;24/10/14 15.59.00
polres kerinci penyalahgunaan wewenang;ombudsman;1501;15;24/10/14 16.01.00
 penyalahgunaan wewenang;ombudsman;1275;12;27/10/14 14.36.00
kepala bpn permintaan imbalan uang, barang dan jasa;ombudsman;8271;82;28/10/14 09.31.00
 penyalahgunaan wewenang;ombudsman;1275;12;28/10/14 11.52.00
 berpihak;ombudsman;7171;71;28/10/14 13.15.00
direktur rsup tidak memberikan pelayanan;ombudsman;1371;13;31/10/14 11.28.00
 tidak kompeten;ombudsman;7604;76;01/12/14 09.18.00
 tidak patut;ombudsman;7502;75;06/12/14 13.08.00
 penundaan berlarut;ombudsman;6171;61;24/10/14 16.56.00
 penundaan berlarut;ombudsman;1275;12;27/10/14 14.16.00
direktur penyimpangan prosedur;ombudsman;7101;71;28/10/14 13.30.00
propam polda babel tidak memberikan pelayanan;ombudsman;1971;19;04/11/14 14.20.00
 penyalahgunaan wewenang;ombudsman;5171;51;13/11/14 14.04.00
 penyalahgunaan wewenang;ombudsman;7604;76;01/12/14 09.26.00
 penundaan berlarut;ombudsman;7604;76;01/12/14 09.33.00
 penyimpangan prosedur;ombudsman;7604;76;08/12/14 15.23.00
 penyimpangan prosedur;ombudsman;7604;76;08/12/14 15.27.00
 penyimpangan prosedur;ombudsman;7604;76;08/12/14 15.31.00
 tidak memberikan pelayanan;ombudsman;7604;76;08/12/14 15.37.00
 penyimpangan prosedur;ombudsman;7604;76;08/12/14 15.45.00
kepala kepolisian sektor tidak memberikan pelayanan;ombudsman;9471;91;11/12/14 09.32.00
 tidak memberikan pelayanan;ombudsman;3173;31;14/12/14 07.57.00
kepala desa sambiroto tidak memberikan pelayanan;ombudsman;3316;33;24/10/14 15.34.00
dinas sosial diy penundaan berlarut;ombudsman;3471;34;24/10/14 16.04.00
puskesmas pondok kelapa jaktim tidak kompeten;ombudsman;3172;31;24/10/14 16.06.00
 tidak kompeten;ombudsman;6171;61;24/10/14 17.00.00
sekretaris tidak patut;ombudsman;2171;21;27/10/14 13.56.00
camat penyimpangan prosedur;ombudsman;7105;71;28/10/14 13.36.00
 tidak memberikan pelayanan;ombudsman;7171;71;28/10/14 13.44.00
general manager tidak memberikan pelayanan;ombudsman;7171;71;28/10/14 13.50.00
general manager tidak memberikan pelayanan;ombudsman;7171;71;28/10/14 13.56.00
guru honorer tidak patut;ombudsman;5371;53;29/10/14 07.09.00
kepala bidang tidak memberikan pelayanan;ombudsman;5303;53;29/10/14 07.38.00
kapolres kupang penyalahgunaan wewenang;ombudsman;5303;53;29/10/14 08.06.00
 konflik kepentingan;ombudsman;1971;19;31/10/14 10.14.00
kaur pemerintahan tidak memberikan pelayanan;ombudsman;1905;19;31/10/14 10.23.00
kepala kopertis wilayah x penundaan berlarut;ombudsman;1371;13;31/10/14 16.36.00
